央视频道,#genre#
虎牙-迪士尼,http://aldirect.hls.huya.com/huyalive/29106097-2689406818-11550914328949424128-2789274560-10057-A-1525417691-1_1200.m3u8
虎牙-宋小宝小品,http://aldirect.hls.huya.com/huyalive/29106097-2689281338-11550375396453122048-2777038134-10057-A-1525339704-1_1200.m3u8
虎牙-赵本山小品,http://ws4.streamhls.huya.com/huyalive/29106097-2689443426-11551071559112196096-2789253866-10057-A-1525419136-1_1200/playlist.m3u8
虎牙-岳云鹏相声,http://ws.streamhls.huya.com/huyalive/29106097-2689444502-11551076180497006592-2789253868-10057-A-1525419311-1_1200/playlist.m3u8
赵家班小品,http://aldirect.hls.huya.com/huyalive/29106097-2689281338-11550375396453122048-2777038134-10057-A-1525339704-1_1200.m3u8
相声,http://dlhls.cdn.zhanqi.tv/zqlive/43626_vQOn9.m3u8
小品系列,http://js.hls.huya.com/huyalive/29106097-2689443426-11551071559112196096-2789253866-10057-A-0-1_1200.m3u8
岳云鹏,http://aldirect.hls.huya.com/huyalive/29106097-2689444502-11551076180497006592-2789253868-10057-A-1525419311-1_1200.m3u8
鬼手传奇之听风瓶,https://vip.pp63.org/20180627/iGov2dLY/index.m3u8
流浪地球,https://youku.com-l-youku.com/20190207/20335_d1f19bfb/index.m3u8
鬼手传奇之听风瓶2,https://vip.pp63.org/20180627/igov2dly/500kb/hls/index.m3u8
犬之岛(Isle-of-Dogs),https://vip.pp63.org/20180621/a9NE1WBX/index.m3u8
犬之岛(Isle-of-Dogs)2,https://vip.pp63.org/20180621/a9ne1wbx/hls/index.m3u8
九门提督,https://vip.pp63.org/20180624/3TvSEnjj/index.m3u8
九门提督2,https://vip.pp63.org/20180624/3TvSEnjj/500kb/hls/index.m3u8
骨妹(国语),https://vip.pp63.org/20180624/RtJFgoAd/index.m3u8
骨妹(国语)2,https://vip.pp63.org/20180624/RtJFgoAd/hls/index.m3u8
爱欲故是,https://vip.pp63.org/20180622/96C9oF5n/hls/index.m3u8
偷情别墅,https://vip.pp63.org/20180622/a2hENBDD/hls/index.m3u8
我是你妈,https://youku.cdn-tudou.com/20180612/6361_e5847fe9/index.m3u8
巴霍巴利王：开端 (2015),https://youku.cdn-163.com/20180506/6851_7ffde9de/index.m3u8
巴霍巴利王2：终结 (2017),https://youku.cdn-tudou.com/20180605/6270_8af8cd4f/1000k/hls/index.m3u8
末日重启4k,http://cdn.evomedia.cn/cms_asset/video/src/%5BViPHD%5D%E6%9C%AB%E6%97%A5%E9%87%8D%E5%90%AF%EF%BC%88%E5%A4%A7%E9%99%86%E5%85%AC%E6%98%A0%E5%8F%8C%E8%AF%AD%EF%BC%89%20Redivider.2017.R6.WEB-DL.2160P.H264.2Audio-JBY%40ViPHD.mp4
血战湘江,http://yingshi.yazyzw.com/ppvod/15D6A529C80B2C3A794DC013D333F1FC.m3u8
新木乃伊,http://aldirect.hls.huya.com/huyalive/29169025-2686220018-11537227127170531328-2847699120-10057-A-1524041208-1_1200.m3u8
大片直播,http://dlhls.cdn.zhanqi.tv/zqlive/7032_0s2qn.m3u8
电锯惊魂,https://al.hls.huya.com/huyalive/29106097-2689451202-11551104956777889792-2789274590-10057-A-0-1_1200.m3u8
小偷家族,https://yong.yongjiu6.com/ppvod/528AADCC0984F1B7400E987492BE93E2.m3u8
的士速递5,https://yong.yongjiu6.com/ppvod/16E3214D826CCE93A334566640A5EC03.m3u8
江湖儿女,https://zkgn.wb699.com/2018/10/05/mUBSonSef5dZYnYR/playlist.m3u8
悲伤逆流成河,https://zkgn.wb699.com/2018/10/05/DLsOL3jdSVhlOd0E/playlist.m3u8
影,https://zkgn.wb699.com/2018/10/05/vVRz0cnHk1PgKqDF/playlist.m3u8
无双,https://zkgn.wb699.com/2018/10/04/VZD6l8Tlc9D6BTAM/playlist.m3u8
李茶的姑妈,https://zkgn.wb699.com/2018/10/04/3PsgQWstGgMfFDvO/playlist.m3u8
胖子行动队,https://zkgn.wb699.com/2018/10/04/aVWM11EGdT3LsWoI/playlist.m3u8
动物世界BD,https://zkgn.wb699.com/2018/09/28/5B5IzgjXObXM14GZ/playlist.m3u8
一出好戏,http://zuikzy.win7i.com/2018/08/11/Rq2pZ2KvkHBqugc2/playlist.m3u8
西虹市首富,https://zuikzy.win7i.com/2018/07/30/hCt7GSGU1sAgOC8j/playlist.m3u8
蚁人2：黄蜂女现身,http://zuikzy.51moca.com/2018/08/29/ObidbPeTg5W3BfD7/playlist.m3u8
快把我哥带走,http://zuikzy.51moca.com/2018/08/29/grn10Xdh1qAfIacw/playlist.m3u8
新乌龙院之笑闹江湖,http://zuikzy.51moca.com/2018/09/09/IJZeVjIQVxdRmzig/playlist.m3u8
欧洲攻略,http://vip.yingshidaqian.com/20180914/GNml3u9n/index.m3u8
碟中谍6,http://vip.yingshidaqian.com/20180913/XVG0xeVF/index.m3u8
生如夏花,http://zuikzy.51moca.com/2018/09/05/7f16chP9dCukrOIa/playlist.m3u8
古墓兽影,http://vip.yingshidaqian.com/20180913/fsPU5O3L/index.m3u8
黄金兄弟,https://zkgn.wb699.com/2018/09/22/FsjWNy7QTkihZfz7/playlist.m3u8
反贪风暴3,https://zkgn.wb699.com/2018/09/15/1EA6uw1TRmb6bISv/playlist.m3u8
邪不压正,http://zuikzy.51moca.com/2018/08/24/0RxUys9rxMVnbRZN/playlist.m3u8
摩天营救,http://zuikzy.win7i.com/2018/08/11/K27tivJzryHAJ49Z/playlist.m3u8
龙虾刑警,http://zuikzy.win7i.com/2018/07/29/ttKgxJf6kqiPwuQf/playlist.m3u8
侏罗纪世界2,https://zkgn.wb699.com/2018/09/26/bsUCEk99bGDr1g4T/playlist.m3u8
泄密者,http://zuikzy.win7i.com/2018/07/18/iNEaVy8HlM7ADJSQ/playlist.m3u8
猛虫过江,http://zuikzy.win7i.com/2018/07/17/AjUXX4ET6Sinbq1L/playlist.m3u8
我不是药神,http://zuikzy.win7i.com/2018/07/10/FD2KhGi7xEzClPR9/playlist.m3u8
精灵旅社3:疯狂假期,https://zkgn.wb699.com/2018/09/17/itneAnK5KLSZ6DBg/playlist.m3u8
吉屋,https://zkgn.wb699.com/2018/10/09/8A2PTunwWX38FnII/playlist.m3u8
让我怎么相信你,https://zkgn.wb699.com/2018/10/09/PSlPvdbjmunKzlRl/playlist.m3u8
柯南-零的执行人,https://yong.yongjiu6.com/ppvod/2E32EFEB212473D155743D231B83EB03.m3u8
深海历险记,https://yong.yongjiu6.com/ppvod/30BAD40A90B9E5AA67E594E149F6A484.m3u8
蓝球火,https://aldirect.hls.huya.com/huyalive/30765679-2682197822-11519951926892429312-2847699094-10057-A-0-1_1200.m3u8
野食小哥,https://aldirect.hls.huya.com/huyalive/94525224-2656999522-11411726052477632512-3724460598-10057-A-0-1_1200.m3u8
女神系列,https://aldirect.hls.huya.com/huyalive/94525224-2472147404-10617792251071299584-2777026638-10057-A-0-1_1200.m3u8
家有儿女,http://aldirect.hls.huya.com/huyalive/29169025-2686221252-11537232427160174592-2847687508-10057-A-0-1_1200.m3u8
士兵突击,http://aldirect.hls.huya.com/huyalive/94525224-2579683622-11079656790516826112-2789274566-10057-A-1521167951-1_1200.m3u8
跨界喜剧王第三季,https://zkcdn.wb699.com/2018/09/30/UXYMS7IMw7Pjy5ez/playlist.m3u8
港产恐咘搞笑,https://aldirect.hls.huya.com/huyalive/30765679-2480413542-10653295043445522432-3048959596-10057-A-0-1_1200.m3u8
隋唐英雄传,https://aldirect.hls.huya.com/huyalive/29359996-2689637532-11551905238034153472-2847687564-10057-A-0-1_1200.m3u8
特警力量·我是特种兵原班人马,https://aldirect.hls.huya.com/huyalive/29141112-2689671100-11552049411496345600-3048959608-10057-A-0-1_1200.m3u8
胡军,http://tx.hls.huya.com/huyalive/30765679-2475713428-10633108207528050688-3048991608-10057-A-0-1.m3u8
洪金宝,http://aldirect.hls.huya.com/huyalive/29106097-2689406282-11550912026846953472-2789274558-10057-A-0-1.m3u8
甄子丹,http://aldirect.hls.huya.com/huyalive/29169025-2686219938-11537226783573147648-2847699096-10057-A-1524024759-1.m3u8
樊少皇,http://pull.inke.cn/live/1573188816083609.flv
苏有朋,http://aldirect.hls.huya.com/huyalive/30765679-2523417175-10837994240789708800-2789253884-10057-A-0-1_1200.m3u8
张卫健,http://aldirect.hls.huya.com/huyalive/30765679-2550665260-10955023874743336960-2789253862-10057-A-0-1.m3u8
黄百鸣,http://tx.hls.huya.com/huyalive/1448686638-1448686638-6222061732362190848-2789253842-10057-A-0-1.m3u8
古天乐,http://aldirect.hls.huya.com/huyalive/29359996-2689607114-11551774593718943744-2847687530-10057-A-1525492553-1.m3u8
赵薇,http://al.hls.huya.com/huyalive/94525224-2583571812-11096356439407460352-2847687552-10057-A-0-1.m3u8
郑伊健,http://txdirect.hls.huya.com/huyalive/30765679-2523417522-10837995731143360512-2777068634-10057-A-0-1.m3u8
陈浩民,http://aldirect.hls.huya.com/huyalive/30765679-2523427569-10838038882679783424-2789253886-10057-A-0-1.m3u8
李云龙,http://aldirect.hls.huya.com/huyalive/30765679-2475713500-10633108516765696000-2789274576-10057-A-0-1.m3u8
易中天,http://aldirect.hls.huya.com/backsrc/28466698-2689661800-11552009468300492800-3048991590-10057-A-0-1.m3u8
沈腾,http://pull.inke.cn/live/1573188743382048.flv
孙红雷,http://pull.inke.cn/live/1573188676687900.flv
吴京,http://aldirect.hls.huya.com/huyalive/30765679-2554414705-10971127618396487680-3048991636-10057-A-0-1.m3u8
赵本山,http://pull.inke.cn/live/1574872722498795.flv
经典电影,#genre#
黄金剧场,http://mtv.jdvip.win/tv/mgutv.php?id=625155140
军旅剧场,http://mtv.jdvip.win/tv/mgutv.php?id=625643517
精品国产,http://mtv.jdvip.win/tv/mgutv.php?id=625574378
乡村爱情,http://mtv.jdvip.win/tv/mgutv.php?id=625774662
红色谍战,http://mtv.jdvip.win/tv/mgutv.php?id=634274665
每日科幻,http://mtv.jdvip.win/tv/mgutv.php?id=625204865
星驰影院,http://mtv.jdvip.win/tv/mgutv.php?id=623338112
追剧少女,http://mtv.jdvip.win/tv/mgutv.php?id=617432318
怀旧老片,http://mtv.jdvip.win/tv/mgutv.php?id=621640582
武侠剧场,http://mtv.jdvip.win/tv/mgutv.php?id=627198822
动漫剧场,http://mtv.jdvip.win/tv/mgutv.php?id=627198751
假期剧场,http://mtv.jdvip.win/tv/mgutv.php?id=627198692
经典频道,http://mtv.jdvip.win/tv/mgutv.php?id=625542369
精品剧场,http://mtv.jdvip.win/tv/mgutv.php?id=615810094
四大名著,http://mtv.jdvip.win/tv/mgutv.php?id=625498432
东方电影,http://mtv.jdvip.win/tv/mgutv.php?id=623674834
经典放映,http://mtv.jdvip.win/tv/mgutv.php?id=626157533
射雕剧场,http://mtv.jdvip.win/tv/mgutv.php?id=625681367
立面青天,http://mtv.jdvip.win/tv/mgutv.php?id=625521420
金庸频道,http://mtv.jdvip.win/tv/mgutv.php?id=625774640
戏骨剧场,http://mtv.jdvip.win/tv/mgutv.php?id=625526423
华视爆劲,http://mtv.jdvip.win/tv/mgutv.php?id=624999147
笑傲江湖,http://mtv.jdvip.win/tv/mgutv.php?id=625759558
新鹿鼎记,http://mtv.jdvip.win/tv/mgutv.php?id=625681368
刘涛作品,http://mtv.jdvip.win/tv/mgutv.php?id=625514969
天龙八部,http://mtv.jdvip.win/tv/mgutv.php?id=625703337
盗墓方法,http://mtv.jdvip.win/tv/mgutv.php?id=625525181
德华作品,http://mtv.jdvip.win/tv/mgutv.php?id=659315648
TVB剧场,http://mtv.jdvip.win/tv/mgutv.php?id=631354620
吴京剧场,http://mtv.jdvip.win/tv/mgutv.php?id=625681368
少林剧场,http://mtv.jdvip.win/tv/mgutv.php?id=625526423
喜剧联盟,http://mtv.jdvip.win/tv/mgutv.php?id=637444830
情感剧场,http://mtv.jdvip.win/tv/mgutv.php?id=625574378
热播剧场,http://mtv.jdvip.win/tv/mgutv.php?id=629943613
高清频道,http://mtv.jdvip.win/tv/mgutv.php?id=629943678
僵尸剧场,http://mtv.jdvip.win/tv/mgutv.php?id=627033504
抗战老片,http://mtv.jdvip.win/tv/mgutv.php?id=625542372
高分电影,http://mtv.jdvip.win/tv/mgutv.php?id=627198191
国际剧场,http://mtv.jdvip.win/tv/mgutv.php?id=625542365
新狄仁杰,http://mtv.jdvip.win/tv/mgutv.php?id=625574493
新片放映,http://mtv.jdvip.win/tv/mgutv.php?id=619495952
暑假剧场,http://mtv.jdvip.win/tv/mgutv.php?id=627198610
热剧连播,http://mtv.jdvip.win/tv/mgutv.php?id=629943613
高清大片,http://mtv.jdvip.win/tv/mgutv.php?id=629943678
悬疑推理剧场,http://mtv.jdvip.win/tv/mgutv.php?id=625574493
热剧联播,http://mtv.jdvip.win/tv/mgutv.php?id=629943613
Migutv-7套武侠剧场,http://mtv.jdvip.win/tv/mgutv.php?id=627198822
igutv3套电影频道,http://mtv.jdvip.win/tv/mgutv.php?id=627198191
四大名著剧场,http://mtv.jdvip.win/tv/mgutv.php?id=625498431
破案现场,http://mtv.jdvip.win/tv/mgutv.php?id=627033503
新片放映厅,http://mtv.jdvip.win/tv/mgutv.php?id=619495952
最强综艺趴,http://mtv.jdvip.win/tv/mgutv.php?id=629942228
最强综艺趴,http://mtv.jdvip.win/tv/mgutv.php?id=629942228
数字直播,genre
DOXTV,http://106.54.30.243/gz009/gz.php?id=doxtv
DOXTV,http://106.54.30.243/gz009/gz.php?id=doxtv
DOX劇場HD,http://106.54.30.243/gz009/gz.php?id=doxjchd
DOX劇場HD,http://106.54.30.243/gz009/gz.php?id=doxjchd
DOX怡家HD,http://106.54.30.243/gz009/gz.php?id=doxyjhd
DOX怡家HD,http://106.54.30.243/gz009/gz.php?id=doxyjhd
DOX新知HD,http://106.54.30.243/gz009/gz.php?id=doxxzhd
DOX新知HD,http://106.54.30.243/gz009/gz.php?id=doxxzhd
DOX新藝HD,http://106.54.30.243/gz009/gz.php?id=doxxyhd
DOX新藝HD,http://106.54.30.243/gz009/gz.php?id=doxxyhd
DOX映畫HD,http://106.54.30.243/gz009/gz.php?id=doxyhhd
DOX映畫HD,http://106.54.30.243/gz009/gz.php?id=doxyhhd
DOX英倫HD,http://106.54.30.243/gz009/gz.php?id=doxylhd
DOX英倫HD,http://106.54.30.243/gz009/gz.php?id=doxylhd
DOX院線HD,http://106.54.30.243/gz009/gz.php?id=doxyxhd
DOX院線HD,http://106.54.30.243/gz009/gz.php?id=doxyxhd
DOX雅趣HD,http://106.54.30.243/gz009/gz.php?id=doxyqhd
港台频道,#genre#
東森洋片,http://192.154.103.75:8080/ZZ_dongsenyangpian/ZZ_dongsenyangpian.m3u8
東森洋片,http://104.250.154.42:8080/ZZ_dongsenyangpian/ZZ_dongsenyangpian.m3u8
中天新闻,http://104.250.154.42:8080/ZZ_zhongtiannews/ZZ_zhongtiannews.m3u8
中天综合,http://104.250.154.42:8080/ZZ_zhongtianzonghe/ZZ_zhongtianzonghe.m3u8
中天綜合,http://192.154.103.75:8080//ZZ_zhongtianzonghe/ZZ_zhongtianzonghe.m3u8
中天娱乐,http://iptv.52qdg.com/iptv.php?id=tw&pamid=006
中天娱乐,http://192.154.103.75:8080//ZZ_zhongtianyule/ZZ_zhongtianyule.m3u8
中天娱乐,http://104.250.154.42:8080/ZZ_zhongtianyule/ZZ_zhongtianyule.m3u8
中視综合,http://192.154.103.75:8080//ZZ_zhongshi/ZZ_zhongshi.m3u8,tvming-CTV
华视综合,http://104.250.154.42:8080/ZZ_huashi/ZZ_huashi.m3u8,tvming-CTS
华视综合,http://192.154.103.75:8080//ZZ_huashi/ZZ_huashi.m3u8,tvming-CTS
年代新聞,http://192.154.103.75:8080/ZZ_niandaixinwen/ZZ_niandianxinwen.m3u8
八大綜合,http://192.154.103.75:8080//ZZ_zhongtianyazhou/ZZ_zhongtianyazhou.m3u8
八大综合,http://192.200.120.82:8080/ZZ_zhongtianyazhou/ZZ_zhongtianyazhou.m3u8
世纪综合,http://61.58.60.230:9319/live/49.m3u8
信吉電視,http://220.130.241.203:1935/sjtv/livestream/chunklist_w1048671923.m3u8
信吉电视,http://220.130.241.203:1935/sjtv/livestream_360p/playlist.m3u8
人間衛視,http://54.64.23.79:1935/live/vod/playlist.m3u8
唯心電視,http://mobile.ccdntech.com/transcoder/_definst_/vod164_Live/live/chunklist_w1177047531.m3u8
卫视卡视,http://iliketot.dyndns.tv/c8233976dbba4a06a101780907447375.m3u8?&wmsAuthSign=c2VydmVyX3RpbWU9MTAvMjIvMjAxNyAxOjM2OjExIEFNJmhhc2hfdmFsdWU9T1lvZDZ5TjFaWk53M3J4OWZOTWtFUT09JnZhbGlkbWludXRlcz0yJmlkPW1jZ2x5bWFyfDc2MXxpcHR2aGVyb3wxNTA4NjM2MTcxfDIyMy4yMDUuMTIyLjE2Nw
国家地理,http://104.250.154.42:8080/ZZ_hbo/ZZ_hbo.m3u8
百事通台,http://112.17.40.145/PLTV/88888888/224/3221226596/index.m3u8
MTV音乐,http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=202&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1
MTV音乐,http://unilivemtveu-lh.akamaihd.net/i/mtvno_1@346424/index_3500_av-b.m3u8
HBO2台,http://161.0.157.5/PLTV/88888888/224/3221227026/03.m3u8？fluxustv.m3u8
动物星球,http://192.200.120.82:8080/ZZ_dongwuxingqiu/ZZ_dongwuxingqiu.m3u8
动物星球,http://104.250.154.42:8080/ZZ_dongwuxingqiu/ZZ_dongwuxingqiu.m3u8
动物世界,http://hls-ott-zhibo.wasu.tv/live/394/index.m3u8
歐美影院,http://101.71.255.229:6610/zjhs/2/10037/z.m3u8?ZTEUPSTREAM=1&IASHttpSessionId=SLB4328320190321203540013412&m3u8_level=2&ztecid=10037&virtualDomain=zjhs.live_hls.zte.com&ispcode=3&tid=Q894B3E8EEZ3T19UG09L8B03GSWB&ts=1553493266
亞洲影院,http://101.71.255.229:6610/zjhs/2/10052/z.m3u8?ZTEUPSTREAM=1&IASHttpSessionId=SLB4328320190321203540013412&m3u8_level=2&ztecid=10052&virtualDomain=zjhs.live_hls.zte.com&ispcode=3&tid=C3V7K4ET1VFDUJY6C1IASRV55G66&ts=1553493153
华纳电影,http://192.200.120.82:8080/ZZ_huanadianying/ZZ_huanadianying.m3u8
华纳电视,http://104.250.154.42:8080/ZZ_huanadianying/ZZ_huanadianying.m3u8
好莱坞电影,http://192.200.120.82:8080/ZZ_haolaiwu/ZZ_haolaiwu.m3u8
福克斯电影,http://192.200.120.82:8080/ZZ_foxaction/ZZ_foxaction.m3u8
福克斯动作,http://104.250.154.42:8080/ZZ_foxaction/ZZ_foxaction.m3u8
福克斯动作,http://192.154.103.75:8080/ZZ_foxaction/ZZ_foxaction.m3u8
衛星劇場,http://192.240.127.34:1935/live/cs18.stream/media_1254.m3u8
经典频道,http://stream.guihet.com/migu/index.php?id=625542369
大众影视,http://39.134.52.206/wh7f454c46tw2522585283_-1736190513/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226752/index.m3u8?icpid=88888890&RTS=1575014274&from=1&ocs=2_39.134.52.206_80&hms_devid=835&vqe=3
居家幸福,http://61.58.60.230:9319/live/125.m3u8
国会频道,http://61.58.60.230:9319/live/123.m3u8
靖天歡樂,http://61.58.60.230:9319/live/201.m3u8
靖天资讯,http://61.58.60.230:9319/live/202.m3u8
靖天娱乐,http://61.58.60.230:9319/live/204.m3u8
靖洋戏剧,http://61.58.60.230:9319/live/203.m3u8
靖天国际,http://61.58.60.230:9319/live/205.m3u8
靖洋卡通,http://61.58.60.230:9319/live/206.m3u8
靖天卡通,http://61.58.60.230:9319/live/207.m3u8
靖天映画,http://61.58.60.230:9319/live/244.m3u8
港台节目,#genre#
凤凰中文 HD,http://112.50.243.8/PLTV/88888888/224/3221225900/1.m3u8
凤凰中文 HD,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225900/1.m3u8
凤凰中文 HD,http://112.17.40.140/PLTV/88888888/224/3221226368/index.m3u8
凤凰中文 HD,http://117.169.124.37:6610/ysten-businessmobile/live/fhchinese/1.m3u8,ppepg-141
凤凰资讯 HD,http://112.50.243.8/PLTV/88888888/224/3221225901/1.m3u8
凤凰资讯 HD,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225901/1.m3u8
凤凰资讯 HD,http://112.17.40.140/PLTV/88888888/224/3221226491/index.m3u8
凤凰资讯 HD,http://117.169.124.37:6610/ysten-businessmobile/live/fhzixun/1.m3u8
凤凰香港 HD,http://223.110.245.136/PLTV/3/224/3221226975/index.m3u8
凤凰香港 HD,http://183.207.249.34/PLTV/3/224/3221226975/index.m3u8
香港卫视,http://cctvtxyh5ca.liveplay.myqcloud.com/cstv/xianggangweishi_2_hd.m3u8
TVB翡翠台,http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=188&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv&_res_tag_=video
明珠台,http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=12&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1
明珠台,p8p://0198.02686.cc:16871/5d1a69de0005348e11be81a666c79a56.ts
阳光卫视,http://121.31.30.90:8085/ysten-business/live/yangguangstv/yst.m3u8
阳光卫视,http://121.31.30.90:8085/ysten-business/live/yangguangstv/yst.m3u8
亚旅卫视,http://hls.jingchangkan.tv/jingchangkan/156722438_0HaM/index.m3u8
亚旅卫视,http://hls.jingchangkan.tv/jingchangkan/156722438_0HaM/index.m3u8
亚旅卫视,http://hls.jingchangkan.tv/jingchangkan/156722438_0HaM/index.m3u8
莲花卫视,http://live-rtmp.lotustv.duolaibo.cn/lotustv/5562e9e4d409d24c9600075c.m3u8
莲花卫视,http://live-rtmp.lotustv.duolaibo.cn/lotustv/5562e9e4d409d24c9600075c.m3u8
澳门卫视,http://stream.mastvnet.com/MSTV/SD/live.m3u8
澳门卫视,http://hk.tv0668.com/dl/hk520.php?id=23
澳门卫视,http://stream.mastvnet.com/MSTV/SD/live.m3u8
澳门有线,http://202.175.127.77/live/show/ch1/index.m3u8
澳门有线,http://202.175.127.77/live/show/ch1/index.m3u8
互动新闻,http://202.175.127.77/live/show/ch2/index.m3u8
中华卫视,http://pull.leshantangjt.com/live/playlist.m3u8
原住民族,https://bcovlive-a.akamaihd.net/82be3b97f67745058447484cc8a2d015/ap-southeast-1/5817780548001/profile_0/chunklist.m3u8
TVB翡翠,http://hk.tv0668.com/dl/hk520.php?id=1
TVB翡翠,http://116.199.5.51:8114/index.m3u8?Fsv_chan_hls_se_idx=188&FvSeid=1&Fsv_ctype=LIVES&Fsv_otype=1&Provider_id=&Pcontent_id=.m3u8
TVB明珠,http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Pcontent_id=&Provider_id=&Fsv_chan_hls_se_idx=12
TVB明珠,http://116.199.5.51:8114/index.m3u8?Fsv_chan_hls_se_idx=12&FvSeid=1&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=12&Fsv_rate_id=2&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=.m3u8&Fsv_CMSID=&Fsv_otype=1
TVB明珠,http://hk.tv0668.com/dl/hk520.php?id=13
TVB明珠,http://hk.tv0668.com/dl/hk520.php?id=12
TVB星河,http://tvbilive14-i.akamaihd.net/hls/live/496347/CXHMovie/CXHMovie-01.m3u8
TVB星河,p8p://0198.02686.cc:16871/5d1a69940005adb211bd60b57a4af31b.ts
耀才財經,http://hk.tv0668.com/dl/hk520.php?id=19
凤凰香港,http://qlive.fengshows.cn/live720p/PHK.flv?txSecret=daefe6664bbeadcfb4ee2338a48d041c&txTime=16f1ea41738
凤凰香港,p8p://0198.02686.cc:16871/5d1a69d6000505cd11be625a06b24e50.ts
星空卫视,http://116.199.5.51:8114/hls/Fsv_chan_hls_se_idx=233&FvSeid=1&Fsv_ctype=LIVES&Fsv_otype=1&Provider_id=0&Pcontent_id=8114.m3u8
星空卫视,rtmp://58.200.131.2:1935/livetv/startv
星空卫视,http://116.199.5.51:8114/hls/Fsv_chan_hls_se_idx=233&FvSeid=1&Fsv_ctype=LIVES&Fsv_otype=1&Provider_id=0&Pcontent_id=8114.m3u8
翡翠明珠,http://116.199.5.51:8114/hls/Fsv_chan_hls_se_idx=12?FvSeid=1&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=12&Fsv_rate_id=2&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=0&Pcontent_id=8114.m3u8&Fsv_CMSID=&Fsv_otype=1
翡翠明珠,http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=12&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1
翡翠综合,http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=188&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv&_res_tag_=video
耀才财经,http://202.69.67.66:443/webcast/bshdlive-mobile/playlist.m3u8
赛马频道,http://tvbilive11-i.akamaihd.net/hls/live/494672/CH88/CH88-01.m3u8
東森新聞,http://192.154.103.75:8080/ZZ_dongsenxinwen/ZZ_dongsenxinwen.m3u8
東森新聞,http://104.250.154.42:8080/ZZ_dongsenxinwen/ZZ_dongsenxinwen.m3u8
東森新聞,http://192.200.120.82:8080/ZZ_dongsenxinwen/ZZ_dongsenxinwen.m3u8
東森新闻,http://iptv.52qdg.com/iptv.php?id=tw&pamid=003
東森電影,http://104.250.154.42:8080/ZZ_dongsendianying/ZZ_dongsendianying.m3u8
東森洋片,http://192.154.103.75:8080/ZZ_dongsenyangpian/ZZ_dongsenyangpian.m3u8
東森洋片,http://104.250.154.42:8080/ZZ_dongsenyangpian/ZZ_dongsenyangpian.m3u8
中天新闻,http://104.250.154.42:8080/ZZ_zhongtiannews/ZZ_zhongtiannews.m3u8
中天新闻,http://192.200.120.82:8080/ZZ_zhongtiannews/ZZ_zhongtiannews.m3u8
中天新闻,http://iptv.52qdg.com/iptv.php?id=tw&pamid=004
中天新闻,mitv://198.255.74.57:12396/5e5020760002596e3d32d426fb68dbf7.ts
